Timeline,Index,Time,IBTS Temp,Bean Probe Temp,IBTS ROR,Bean Probe ROR,Power Setting,Drum Setting,Fan Setting
,123,2:03,217.22,181.57999999999998,23.9,39.78,8,9,1
,124,2:04,217.76,182.12,19.5,39.78,8,9,1
,125,2:05,218.12,182.83999999999997,15.3,39.96,8,9,1
,126,2:06,218.48,183.56,11.5,39.78,8,9,1
,127,2:07,218.66,184.1,8.3,39.24,8,9,1
,128,2:08,218.83999999999997,184.82,5.7,38.7,8,9,1
,129,2:09,219.02,185.54,4,38.52,8,9,1
,130,2:10,219.02,186.07999999999998,3.3,37.62,8,9,1
,131,2:11,219.2,186.79999999999998,3.8,37.08,8,9,1
,132,2:12,219.38,187.33999999999997,5.4,37.08,8,9,1
,133,2:13,219.73999999999998,187.7,8.1,37.08,8,9,1
,134,2:14,220.1,188.23999999999998,11.6,36.18,8,9,1
,135,2:15,220.64,188.77999999999997,15.6,36.54,8,9,1
,136,2:16,221.17999999999998,189.5,19.8,37.26,8,9,1
,137,2:17,222.07999999999998,190.04,24,37.8,8,9,1
,138,2:18,222.79999999999998,190.76,27.8,37.44,8,9,1
,139,2:19,223.88,191.29999999999998,31.3,37.44,8,9,1
,140,2:20,224.96,192.02,34.2,37.26,8,9,1
,141,2:21,226.04,192.56,36.5,36.72,8,9,1
,142,2:22,227.12,193.27999999999997,38,36.36,8,9,1
,143,2:23,228.37999999999997,193.82,38.7,37.08,8,9,1
,144,2:24,229.46,194.35999999999999,38.3,37.62,8,9,1
,145,2:25,230.54,195.07999999999998,36.7,37.62,8,9,1
,146,2:26,231.62,195.62,34.1,37.26,8,9,1
,147,2:27,232.33999999999997,196.33999999999997,30.4,36.72,8,9,1
,148,2:28,233.06,196.88,26,36.36,8,9,1
,149,2:29,233.6,197.6,21,36,8,9,1
,150,2:30,234.14,198.14,16,35.82,8,9,1
,151,2:31,234.32,198.67999999999998,11.5,35.82,8,9,1
,152,2:32,234.5,199.22,7.8,35.46,8,9,1
,153,2:33,234.67999999999998,199.94,5.5,34.92,8,9,1
,154,2:34,234.85999999999999,200.48,5,34.38,8,9,1
,155,2:35,235.04,201.02,6.2,35.28,8,9,1
,156,2:36,235.39999999999998,201.73999999999998,9.1,36.72,8,9,1
,157,2:37,235.94,202.27999999999997,13,37.62,8,9,1
,158,2:38,236.48,202.82,17.3,37.98,8,9,1
,159,2:39,237.2,203.54,21.4,38.7,8,9,1
,160,2:40,237.92,204.26,24.4,37.62,8,9,1
,161,2:41,238.64,204.79999999999998,26.2,36.18,8,9,1
,162,2:42,239.54,205.33999999999997,26.4,35.64,8,9,1
,163,2:43,240.26,206.06,25.3,35.46,8,9,1
,164,2:44,240.79999999999998,206.6,23.3,35.28,8,9,1
,165,2:45,241.52,207.14,20.8,35.46,8,9,1
,166,2:46,242.06,207.5,18.3,35.46,8,9,1
,167,2:47,242.06,208.04,18.3,34.74,8,9,1
,168,2:48,242.96,208.57999999999998,15.2,34.38,8,9,1
,169,2:49,243.32,209.12,14.9,34.38,8,9,1
,170,2:50,243.85999999999999,209.66,15.3,34.38,8,9,1
,171,2:51,244.39999999999998,210.38,16.3,34.2,8,9,1
,172,2:52,244.94,210.92000000000002,17.3,33.66,8,9,1
,173,2:53,245.48,211.46,18.3,32.94,8,9,1
,174,2:54,246.02,212,18.8,32.58,8,9,1
,175,2:55,246.56,212.54,18.7,32.76,8,9,1
,176,2:56,247.1,213.07999999999998,18.2,33.48,8,9,1
,177,2:57,247.64,213.62,17.2,34.02,8,9,1
,178,2:58,248,214.16,15.9,34.56,8,9,1
,179,2:59,248.54,214.88,14.5,34.38,8,9,1
,180,3:00,248.89999999999998,215.42000000000002,13.1,34.2,8,9,1
,181,3:01,249.26,215.96,11.8,34.2,8,9,1
,182,3:02,249.44,216.5,10.7,34.74,8,9,1
,183,3:03,249.79999999999998,217.04,9.9,34.38,8,9,1
,184,3:04,249.98,217.57999999999998,9.6,34.56,8,9,1
,185,3:05,250.33999999999997,218.29999999999998,9.8,34.2,8,9,1
,186,3:06,250.7,218.83999999999997,10.6,33.66,7,9,2
,187,3:07,251.06,219.38,12,32.76,7,9,2
,188,3:08,251.6,219.92000000000002,13.8,32.4,7,9,2
,189,3:09,251.96,220.46,16.1,32.04,7,9,2
,190,3:10,252.67999999999998,221,18.5,31.5,7,9,2
,191,3:11,253.22,221.54,21,31.32,7,9,2
,192,3:12,253.94,221.9,23.1,31.5,7,9,2
,193,3:13,254.83999999999997,222.44,24.8,32.04,7,9,2
,194,3:14,255.56,222.98,25.9,32.22,7,9,2
,195,3:15,256.28,223.52,26.4,32.4,7,9,2
,196,3:16,257.17999999999995,224.06,26.1,32.76,7,9,2
,197,3:17,257.9,224.6,25.3,32.58,7,9,2
,198,3:18,258.62,225.14,24.1,32.4,7,9,2
,199,3:19,259.15999999999997,225.5,22.6,32.4,7,9,2
,200,3:20,259.88,226.04,21,32.22,7,9,2
,201,3:21,260.41999999999996,226.57999999999998,19.4,31.5,7,9,2
,202,3:22,260.96000000000004,227.12,17.9,31.14,7,9,2
,203,3:23,261.32,227.66,16.5,30.6,7,9,2
,204,3:24,261.86,228.02,15.2,30.06,7,9,2
,205,3:25,262.22,228.56,14.1,29.7,7,9,2
,206,3:26,262.58,229.1,13.1,28.98,7,9,2
,207,3:27,262.94,229.64,12.3,28.08,7,9,2
,208,3:28,263.29999999999995,230,11.7,27.36,7,9,2
,209,3:29,263.65999999999997,230.54,11.2,27,7,9,2
,210,3:30,264.02,230.89999999999998,11,26.82,7,9,2
,211,3:31,264.38,231.44,10.9,27,7,9,2
,212,3:32,264.55999999999995,231.79999999999998,10.8,27.54,7,9,2
,213,3:33,264.91999999999996,232.33999999999997,10.8,28.26,7,9,2
,214,3:34,265.28,232.7,10.7,28.08,7,9,2
,215,3:35,265.64,233.23999999999998,10.6,28.08,7,9,2
,216,3:36,265.82,233.77999999999997,10.3,28.26,7,9,2
,217,3:37,266.17999999999995,234.14,10,28.26,7,9,2
,218,3:38,266.54,234.67999999999998,9.8,28.26,7,9,2
,219,3:39,266.72,235.04,9.8,28.8,7,9,2
,220,3:40,267.08,235.57999999999998,10.1,28.44,7,9,2
,221,3:41,267.44,236.12,10.7,28.08,7,9,2
,222,3:42,267.79999999999995,236.48,11.5,27.72,7,9,2
,223,3:43,268.15999999999997,237.02,12.5,27.72,7,9,2
,224,3:44,268.15999999999997,237.37999999999997,12.5,27.9,7,9,2
,225,3:45,269.05999999999995,237.92,14.3,28.08,7,9,2
,226,3:46,269.41999999999996,238.46,14.8,28.26,7,9,2
,227,3:47,269.96,238.82,15,28.26,7,9,2
,228,3:48,269.96,239.35999999999999,15,28.08,7,9,2
,229,3:49,270.85999999999996,239.72,14.4,27.54,7,9,2
,230,3:50,271.22,240.26,13.7,27.54,7,9,2
,231,3:51,271.22,240.44,13.7,27.36,7,9,2
,232,3:52,271.94,240.98,11.9,27.36,7,9,2
,233,3:53,272.29999999999995,241.33999999999997,11,27.36,7,9,2
,234,3:54,272.48,241.87999999999997,10.2,26.82,7,9,2
,235,3:55,272.84000000000003,242.23999999999998,9.7,26.64,7,9,2
,236,3:56,273.02,242.77999999999997,9.7,26.82,7,9,2
,237,3:57,273.38,243.14,10,27,7,9,2
,238,3:58,273.74,243.67999999999998,10.7,26.64,7,9,2
,239,3:59,274.1,244.04,11.7,26.64,7,9,2
,240,4:00,274.46,244.57999999999998,13,27.36,7,9,2
,241,4:01,275,244.94,14.3,27.54,7,9,2
,242,4:02,275.35999999999996,245.48,15.4,27.18,7,9,2
,243,4:03,275.9,245.83999999999997,16.3,27,7,9,2
,244,4:04,276.44,246.37999999999997,16.7,26.46,7,9,2
,245,4:05,276.98,246.73999999999998,16.6,25.74,7,9,2
,246,4:06,277.34000000000003,247.1,16,25.56,7,9,2
,247,4:07,277.88,247.64,15.1,25.38,7,9,2
,248,4:08,278.24,248,14,24.84,7,9,2
,249,4:09,278.6,248.35999999999999,13,25.2,7,9,2
,250,4:10,278.96,248.89999999999998,12.3,25.74,7,9,2
,251,4:11,279.32,249.26,12,25.92,7,9,2
,252,4:12,279.67999999999995,249.79999999999998,12.1,26.28,7,9,2
,253,4:13,280.04,250.16,12.5,26.28,7,9,2
,254,4:14,280.58,250.52,13.1,25.92,7,9,2
,255,4:15,280.94,251.06,13.7,25.38,7,9,2
,256,4:16,281.29999999999995,251.42,14.3,24.48,7,9,2
,257,4:17,281.84000000000003,251.77999999999997,14.8,24.12,7,9,2
,258,4:18,282.2,252.32,15,24.3,7,9,2
,259,4:19,282.74,252.67999999999998,15.1,25.02,7,9,2
,260,4:20,283.1,253.04,14.9,25.02,7,9,2
,261,4:21,283.64,253.57999999999998,14.5,25.56,7,9,2
,262,4:22,284,253.94,14.1,25.56,7,9,2
,263,4:23,284.35999999999996,254.29999999999998,13.5,25.38,7,9,2
,264,4:24,284.72,254.48,12.9,25.02,7,9,2
,265,4:25,285.08,255.02,12.4,24.12,7,9,2
,266,4:26,285.44,255.37999999999997,12,23.76,7,9,2
,267,4:27,285.79999999999995,255.73999999999998,11.5,23.4,7,9,2
,268,4:28,286.15999999999997,256.1,11.1,22.86,7,9,2
,269,4:29,286.52,256.46000000000004,10.5,22.68,7,9,2
,270,4:30,286.52,256.82,10.5,22.68,7,9,2
,271,4:31,287.05999999999995,257.17999999999995,9.2,22.5,7,9,2
,272,4:32,287.24,257.72,8.5,21.96,7,9,2
,273,4:33,287.41999999999996,258.08,7.8,22.14,7,9,2
,274,4:34,287.78,258.44,7.2,22.5,7,9,2
,275,4:35,287.96,258.79999999999995,6.9,23.58,7,9,2
,276,4:36,288.14,259.15999999999997,6.9,23.76,7,9,2
,277,4:37,288.32,259.52,7.3,23.94,7,9,2
,278,4:38,288.5,259.88,8,24.12,7,9,2
,279,4:39,288.5,260.41999999999996,8,23.58,7,9,2
,280,4:40,289.21999999999997,260.78,10,23.22,7,9,2
,281,4:41,289.58,261.14,11.1,23.58,7,9,2
,282,4:42,289.94,261.5,12,23.76,7,9,2
,283,4:43,290.3,261.86,12.6,23.22,7,9,2
,284,4:44,290.65999999999997,262.22,13,21.96,7,9,2
,285,4:45,291.02,262.58,13.1,21.06,7,9,2
,286,4:46,291.38,262.94,13,20.52,7,9,2
,287,4:47,291.92,263.29999999999995,12.8,20.16,7,9,2
,288,4:48,291.92,263.65999999999997,12.8,21.24,7,9,2
,289,4:49,292.64,264.02,11.9,22.86,7,9,2
,290,4:50,292.82,264.38,11.3,23.76,7,9,2
,291,4:51,293.17999999999995,264.74,10.5,23.22,7,9,2
,292,4:52,293.54,265.28,9.7,23.4,7,9,2
,293,4:53,293.71999999999997,265.64,8.9,23.22,7,9,2
,294,4:54,293.9,266,8.3,22.5,7,9,2
,295,4:55,294.26,266.35999999999996,7.9,22.32,7,9,2
,296,4:56,294.44,266.72,7.7,22.86,7,9,2
,297,4:57,294.62,266.9,7.8,23.04,7,9,2
,298,4:58,294.97999999999996,267.26,8,22.68,7,9,2
,299,4:59,295.15999999999997,267.62,8.4,22.32,7,9,2
,300,5:00,295.52,267.98,8.8,21.78,7,9,2
,301,5:01,295.7,268.34000000000003,9.1,21.42,7,9,2
,302,5:02,296.05999999999995,268.7,9.5,20.7,7,9,2
,303,5:03,296.24,269.05999999999995,9.8,19.8,7,9,2
,304,5:04,296.59999999999997,269.41999999999996,10.1,19.62,7,9,2
,305,5:05,296.96,269.78,10.4,19.26,7,9,2
,306,5:06,297.32,270.14,10.7,19.08,7,9,2
,307,5:07,297.5,270.32,11,19.26,7,9,2
,308,5:08,297.85999999999996,270.67999999999995,11.2,19.98,7,9,2
,309,5:09,298.21999999999997,271.04,11.1,20.52,7,9,2
,310,5:10,298.58,271.4,10.9,20.7,7,9,2
,311,5:11,298.94,271.76,10.4,20.34,7,9,2
,312,5:12,299.12,272.12,9.7,20.52,7,9,2
,313,5:13,299.47999999999996,272.48,8.9,21.42,7,9,2
,314,5:14,299.65999999999997,272.84000000000003,8.3,21.6,7,9,2
,315,5:15,299.84000000000003,273.2,7.8,21.96,7,9,2
,316,5:16,300.2,273.55999999999995,7.7,22.68,7,9,2
,317,5:17,300.38,273.91999999999996,7.9,22.86,6,9,2
,318,5:18,300.55999999999995,274.28,8.4,21.78,6,9,2
,319,5:19,300.92,274.64,9,21.78,6,9,2
,320,5:20,301.28,275,9.7,21.6,6,9,2
,321,5:21,301.46,275.35999999999996,10.1,21.06,6,9,2
,322,5:22,301.82,275.72,10.4,20.34,6,9,2
,323,5:23,302.17999999999995,276.08,10.4,20.34,6,9,2
,324,5:24,302.35999999999996,276.44,10.3,19.98,6,9,2
,325,5:25,302.71999999999997,276.62,10.1,19.62,6,9,2
,326,5:26,303.08,276.98,9.9,19.44,6,9,2
,327,5:27,303.26,277.34000000000003,9.8,19.98,6,9,2
,328,5:28,303.62,277.7,9.8,20.16,6,9,2
,329,5:29,303.97999999999996,278.05999999999995,10,19.98,6,9,2
,330,5:30,303.97999999999996,278.24,10,20.16,6,9,2
,331,5:31,304.52,278.41999999999996,10.7,19.98,6,9,2
,332,5:32,304.88,278.78,11.1,19.98,6,9,2
,333,5:33,305.24,279.14,11.4,19.08,6,9,2
,334,5:34,305.59999999999997,279.5,11.6,18.36,6,9,2
,335,5:35,305.96,279.85999999999996,11.5,18.18,6,9,2
,336,5:36,306.32,280.04,11.2,18.54,6,9,2
,337,5:37,306.5,280.4,10.5,18.18,6,9,2
,338,5:38,306.85999999999996,280.76,9.6,18,6,9,2
,339,5:39,307.04,280.94,8.4,18.36,6,9,2
,340,5:40,307.21999999999997,281.29999999999995,7.3,18.18,6,9,2
,341,5:41,307.4,281.65999999999997,6.2,18.72,6,9,2
,342,5:42,307.58,281.84000000000003,5.5,19.44,6,9,2
,343,5:43,307.76,282.2,5,19.8,6,9,2
,344,5:44,307.94,282.55999999999995,5.1,19.8,6,9,2
,345,5:45,308.12,282.91999999999996,5.5,20.34,6,9,2
,346,5:46,308.3,283.28,6.4,21.06,6,9,2
,347,5:47,308.47999999999996,283.64,7.5,21.24,6,9,2
,348,5:48,308.84000000000003,284,8.7,21.06,6,9,2
,349,5:49,309.2,284.35999999999996,9.8,21.42,6,9,2
,350,5:50,309.38,284.72,10.8,20.7,6,9,2
,351,5:51,309.74,285.08,11.5,18.9,6,9,2
,352,5:52,310.09999999999997,285.26,11.9,17.82,6,9,2
,353,5:53,310.46,285.62,11.9,17.82,6,9,2
,354,5:54,310.82,285.79999999999995,11.5,17.28,6,9,2
,355,5:55,311.17999999999995,286.15999999999997,10.9,16.74,6,9,2
,356,5:56,311.54,286.52,10.1,16.92,6,9,2
,357,5:57,311.71999999999997,286.7,9.1,16.56,6,9,2
,358,5:58,311.9,287.05999999999995,8.1,16.38,6,9,2
,359,5:59,312.08,287.24,7.1,16.38,6,9,2
,360,6:00,312.26,287.6,6.2,16.92,6,9,2
,361,6:01,312.44,287.78,5.5,16.92,6,9,2
,362,6:02,312.62,288.14,5.1,17.46,6,9,2
,363,6:03,312.8,288.32,5,17.28,6,9,2
,364,6:04,312.8,288.5,5,16.92,6,9,2
,365,6:05,313.15999999999997,288.85999999999996,5.6,16.74,6,9,2
,366,6:06,313.34000000000003,289.04,6,16.56,6,9,2
,367,6:07,313.52,289.4,6.4,16.2,6,9,2
,368,6:08,313.7,289.58,6.6,16.56,6,9,2
,369,6:09,313.88,289.94,6.7,16.92,6,9,2
,370,6:10,314.05999999999995,290.3,6.7,17.64,6,9,2
,371,6:11,314.24,290.47999999999996,6.7,18.54,6,9,2
,372,6:12,314.59999999999997,290.84000000000003,6.8,19.26,6,9,2
,373,6:13,314.78,291.2,7,19.62,6,9,2
,374,6:14,314.96,291.55999999999995,7.4,19.62,6,9,2
,375,6:15,315.14,291.74,7.9,19.26,6,9,2
,376,6:16,315.5,292.09999999999997,8.5,18.54,6,9,2
,377,6:17,315.67999999999995,292.46,9.1,18,7,9,2
,378,6:18,316.04,292.82,9.5,17.46,7,9,2
,379,6:19,316.4,293,9.6,16.74,7,9,2
,380,6:20,316.58,293.35999999999996,9.4,16.02,7,9,2
,381,6:21,316.94,293.54,9,15.84,7,9,2
,382,6:22,317.12,293.9,8.3,16.38,7,9,2
,383,6:23,317.3,294.08,7.5,16.38,7,9,2
,384,6:24,317.47999999999996,294.44,6.7,17.46,7,9,2
,385,6:25,317.65999999999997,294.62,6.1,18.36,7,9,2
,386,6:26,317.84000000000003,294.97999999999996,5.6,18.36,7,9,2
,387,6:27,318.02,295.34000000000003,5.4,18.18,7,9,2
,388,6:28,318.2,295.52,5.4,18,7,9,2
,389,6:29,318.38,295.88,5.7,17.64,7,9,2
,390,6:30,318.55999999999995,296.24,6.1,16.92,7,9,2
,391,6:31,318.74,296.42,6.8,16.56,7,9,2
,392,6:32,318.92,296.78,7.5,15.84,7,9,2
,393,6:33,319.28,296.96,8.4,15.84,7,9,2
,394,6:34,319.46,297.32,9.2,15.84,7,9,2
,395,6:35,319.82,297.32,9.8,16.02,7,9,2
,396,6:36,320.17999999999995,297.67999999999995,10.2,16.74,7,9,2
,397,6:37,320.54,297.85999999999996,10.3,17.1,7,9,2
,398,6:38,320.71999999999997,298.21999999999997,10,16.56,7,9,2
,399,6:39,321.08,298.4,9.4,15.84,7,9,2
,400,6:40,321.26,298.76,8.6,14.94,7,9,2
,401,6:41,321.44,298.94,7.8,14.04,7,9,2
,402,6:42,321.62,299.12,7.1,13.86,7,9,2
,403,6:43,321.97999999999996,299.47999999999996,6.6,13.5,7,9,2
,404,6:44,322.15999999999997,299.65999999999997,6.5,13.5,7,9,2
,405,6:45,322.34000000000003,299.84000000000003,6.7,13.68,7,9,2
,406,6:46,322.52,300.2,7.1,14.04,7,9,2
,407,6:47,322.7,300.38,7.5,14.4,7,9,2
,408,6:48,323.05999999999995,300.55999999999995,8,15.12,7,9,2
,409,6:49,323.24,300.92,8.3,15.84,7,9,2
,410,6:50,323.42,301.09999999999997,8.5,16.2,7,9,2
,411,6:51,323.78,301.46,8.4,16.56,7,9,2
,412,6:52,323.96,301.64,8.2,16.74,7,9,2
,413,6:53,323.96,302,8.2,16.92,7,9,2
,414,6:54,324.5,302.17999999999995,7.7,16.38,7,9,2
,415,6:55,324.67999999999995,302.54,7.4,16.02,7,9,2
,416,6:56,324.85999999999996,302.71999999999997,7.2,15.84,7,9,2
,417,6:57,325.04,303.08,7.1,15.84,7,9,2
,418,6:58,325.4,303.26,7.1,15.3,7,9,2
,419,6:59,325.58,303.62,7.3,15.3,7,9,2
,420,7:00,325.76,303.8,7.6,14.76,7,9,2
,421,7:01,325.94,303.97999999999996,8.1,14.58,7,9,2
,422,7:02,326.3,304.34000000000003,8.6,14.22,7,9,2
,423,7:03,326.47999999999996,304.52,9.1,14.22,7,9,2
,424,7:04,326.84000000000003,304.7,9.4,13.68,7,9,2
,425,7:05,327.2,305.05999999999995,9.5,13.68,7,9,2
,426,7:06,327.38,305.24,9.4,13.5,7,9,2
,427,7:07,327.74,305.42,9.1,12.96,7,9,2
,428,7:08,327.92,305.59999999999997,8.6,12.78,7,9,2
,429,7:09,328.09999999999997,305.78,8.1,13.5,7,9,2
,430,7:10,328.46,305.96,7.6,14.4,7,9,2
,431,7:11,328.64,306.32,7.2,14.58,7,9,2
,432,7:12,328.82,306.5,7,14.94,7,9,2
,433,7:13,329,306.67999999999995,6.9,15.12,7,9,2
,434,7:14,329.17999999999995,307.04,6.8,14.76,7,9,2
,435,7:15,329.35999999999996,307.21999999999997,6.8,14.04,7,9,2
,436,7:16,329.54,307.4,6.7,14.04,7,9,2
,437,7:17,329.9,307.76,6.6,14.04,7,9,2
,438,7:18,330.08,307.94,6.5,14.22,7,9,2
,439,7:19,330.26,308.12,6.4,14.58,7,9,2
,440,7:20,330.44,308.47999999999996,6.3,15.12,7,9,2
,441,7:21,330.62,308.65999999999997,6.3,15.66,7,9,2
,442,7:22,330.8,309.02,6.3,16.38,8,9,2
